fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,event_name,event_date,event_city,event_state,event_country,fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
6649,617,Mike Beltran,2974.0,1986.0,1986.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 278: Usman vs. Edwards,2022-08-20,Salt Lake City,Utah,USA,13298,2974.0,0.0,201.0,103.0,181.0,87.0,4.0,0.0,0.0,0.0,0:36,AJ,Fletcher,177.8,170.0,170.18,1997-02-18,10,3,0,0.0
6399,596,Herb Dean,760.0,2974.0,760.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,Las Vegas,Nevada,USA,12797,2974.0,0.0,124.0,87.0,64.0,34.0,6.0,4.0,2.0,2.0,5:42,AJ,Fletcher,177.8,170.0,170.18,1997-02-18,10,3,0,0.0
7214,664,Herb Dean,1108.0,2320.0,2320.0,3,F,Featherweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:12,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14428,1108.0,0.0,10.0,0.0,9.0,0.0,3.0,2.0,1.0,0.0,1:58,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
6543,608,Mike Beltran,1108.0,3485.0,1108.0,3,F,Featherweight,M,KO/TKO,Spinning Back Elbow to Head At Distance,1,1:12,UFC Fight Night: Kattar vs. Emmett,2022-06-18,Austin,Texas,USA,13086,1108.0,1.0,14.0,4.0,14.0,4.0,0.0,0.0,0.0,0.0,0:01,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
6224,582,Marc Goddard,1108.0,341.0,341.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 267: Blachowicz vs. Teixeira,2021-10-30,Abu Dhabi,Abu Dhabi,United Arab Emirates,12448,1108.0,0.0,227.0,71.0,224.0,68.0,0.0,0.0,0.0,0.0,0:00,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
6007,563,Mark Smith,1108.0,4037.0,1108.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Font vs. Garbrandt,2021-05-22,Las Vegas,Nevada,USA,12014,1108.0,0.0,106.0,57.0,102.0,53.0,13.0,8.0,1.0,0.0,3:26,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
5562,522,Rich Mitchell,1108.0,1552.0,1552.0,3,F,Featherweight,M,KO/TKO,Punches to Head From Half Guard,1,4:18,UFC Fight Night: Kattar vs. Ige,2020-07-15,Abu Dhabi,Abu Dhabi,United Arab Emirates,11124,1108.0,0.0,29.0,10.0,29.0,10.0,2.0,0.0,0.0,0.0,0:57,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
5325,501,Camila Albuquerque,1108.0,2878.0,1108.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,3:57,UFC Fight Night: Blachowicz vs. Jacare,2019-11-16,Sao Paulo,Sao Paulo,Brazil,10650,1108.0,0.0,36.0,12.0,34.0,10.0,3.0,2.0,1.0,0.0,1:06,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
5100,482,Travis Metteer,1108.0,1488.0,1108.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Ngannou vs. Dos Santos,2019-06-29,Minneapolis,Minnesota,USA,10200,1108.0,0.0,129.0,48.0,120.0,40.0,3.0,3.0,0.0,0.0,2:46,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
4875,464,Joao Claudio Soares,1108.0,1435.0,1435.0,3,F,Bantamweight,M,KO/TKO,Spinning Back Kick Body,1,2:28,UFC Fight Night: Assuncao vs. Moraes 2,2019-02-02,Fortaleza,Ceara,Brazil,9750,1108.0,0.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0:00,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
4669,447,Mike Beltran,1108.0,2286.0,1108.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Los Angeles,California,USA,9338,1108.0,0.0,157.0,63.0,146.0,54.0,2.0,1.0,1.0,0.0,0:58,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
4288,415,Todd Ronald Anderson,33.0,1108.0,1108.0,3,F,Bantamweight,M,KO/TKO,"Spinning Back Elbow to Head At Distance
      Spinning Back Elbow",3,1:58,UFC 217: Bisping vs. St-Pierre,2017-11-04,New York City,New York,USA,8575,1108.0,1.0,97.0,45.0,94.0,42.0,5.0,3.0,0.0,0.0,0:37,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
3972,387,Herb Dean,1108.0,447.0,1108.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Houston,Texas,USA,7944,1108.0,1.0,99.0,55.0,88.0,45.0,1.0,0.0,1.0,0.0,1:42,Ricardo,Ramos,175.26,145.0,182.88,1995-08-01,16,5,0,0.0
7214,664,Herb Dean,1108.0,2320.0,2320.0,3,F,Featherweight,M,Submission,Guillotine Choke From Bottom Guard,1,3:12,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14427,2320.0,0.0,10.0,8.0,9.0,8.0,0.0,0.0,1.0,0.0,0:00,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6988,645,Gary Copeland,2743.0,2320.0,2320.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 288: Sterling vs. Cejudo,2023-05-06,Newark,New Jersey,USA,13975,2320.0,0.0,266.0,175.0,168.0,80.0,0.0,0.0,0.0,0.0,6:48,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6663,618,Rich Mitchell,2320.0,102.0,102.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,Paris,Ile-de-France,France,13326,2320.0,0.0,232.0,115.0,203.0,86.0,2.0,1.0,0.0,0.0,0:24,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6593,612,Keith Peterson,3622.0,2320.0,3622.0,3,F,Featherweight,M,Decision,Majority,3,5:00,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,Elmont,New York,USA,13185,2320.0,0.0,241.0,161.0,188.0,113.0,1.0,0.0,0.0,0.0,2:08,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6463,601,Keith Peterson,287.0,2320.0,2320.0,3,F,Featherweight,M,Submission,Guillotine Choke From Bottom Guard,1,2:32,UFC Fight Night: Lemos vs. Andrade,2022-04-23,Las Vegas,Nevada,USA,12925,2320.0,0.0,8.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0:19,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6298,588,Mark Smith,2320.0,3045.0,2320.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,Las Vegas,Nevada,USA,12596,2320.0,0.0,246.0,150.0,228.0,137.0,2.0,0.0,0.0,0.0,2:27,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
6141,575,Jason Herzog,3073.0,2320.0,3073.0,3,F,Catch Weight,M,Submission,D'Arce Choke In Clinch,3,2:56,UFC Fight Night: Brunson vs. Till,2021-09-04,Las Vegas,Nevada,USA,12281,2320.0,1.0,181.0,103.0,163.0,85.0,0.0,0.0,0.0,0.0,0:00,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
5908,554,Mark Smith,2320.0,966.0,2320.0,3,F,Featherweight,M,KO/TKO,Punch to Body In Clinch,3,4:31,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,Las Vegas,Nevada,USA,11816,2320.0,2.0,248.0,128.0,220.0,106.0,1.0,0.0,0.0,0.0,2:57,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
5520,518,Chris Tognoni,2991.0,2320.0,2991.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC Fight Night: Eye vs. Calvillo,2020-06-13,Las Vegas,Nevada,USA,11039,2320.0,1.0,142.0,65.0,138.0,62.0,0.0,0.0,0.0,0.0,0:14,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
5364,504,Peter Hickmott,3472.0,2320.0,2320.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,2,4:32,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,Busan,Busan,South Korea,10727,2320.0,2.0,140.0,75.0,129.0,64.0,0.0,0.0,0.0,0.0,0:21,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
5051,478,Dan Miragliotta,2727.0,2320.0,2727.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,Rochester,New York,USA,10101,2320.0,0.0,146.0,55.0,146.0,55.0,0.0,0.0,0.0,0.0,0:00,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0.0
7213,664,Kerry Hatley,3945.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14426,3945.0,0.0,95.0,38.0,85.0,33.0,6.0,2.0,2.0,0.0,3:55,Dan,Argueta,170.18,135.0,172.72,1993-08-13,9,2,0,1.0
6815,631,Mark Smith,3945.0,4078.0,3945.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Strickland vs. Imavov,2023-01-14,Las Vegas,Nevada,USA,13630,3945.0,0.0,144.0,93.0,85.0,47.0,6.0,4.0,2.0,1.0,10:14,Dan,Argueta,170.18,135.0,172.72,1993-08-13,9,2,0,1.0
6519,606,Keith Peterson,2420.0,3945.0,2420.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,Las Vegas,Nevada,USA,13037,3945.0,0.0,141.0,103.0,59.0,27.0,3.0,1.0,0.0,1.0,2:44,Dan,Argueta,170.18,135.0,172.72,1993-08-13,9,2,0,1.0
7213,664,Kerry Hatley,3945.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14425,2373.0,0.0,104.0,52.0,92.0,43.0,6.0,2.0,0.0,0.0,4:39,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
6769,627,Chris Tognoni,1613.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,Las Vegas,Nevada,USA,13537,2373.0,0.0,110.0,45.0,103.0,38.0,12.0,1.0,0.0,0.0,2:08,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
6335,591,Mike Beltran,2373.0,3516.0,3516.0,3,F,Bantamweight,M,Submission,Arm Triangle From Half Guard,3,1:38,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,Las Vegas,Nevada,USA,12670,2373.0,0.0,85.0,34.0,85.0,34.0,1.0,0.0,0.0,0.0,0:00,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
6105,572,Kerry Hatley,2373.0,3181.0,2373.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,3,1:16,UFC 265: Lewis vs. Gane,2021-08-07,Houston,Texas,USA,12210,2373.0,1.0,118.0,80.0,118.0,80.0,0.0,0.0,0.0,0.0,0:00,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
5730,538,Chris Tognoni,2373.0,1511.0,2373.0,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,3,2:51,UFC Fight Night: Hall vs. Silva,2020-10-31,Las Vegas,Nevada,USA,11460,2373.0,1.0,114.0,56.0,105.0,48.0,7.0,0.0,0.0,0.0,3:03,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
5392,507,Dan Miragliotta,2373.0,3829.0,3829.0,3,F,Bantamweight,M,KO/TKO,Flying Knee Head,2,1:41,UFC 247: Jones vs. Reyes,2020-02-08,Houston,Texas,USA,10784,2373.0,0.0,44.0,13.0,44.0,13.0,0.0,0.0,0.0,0.0,0:00,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
5218,492,Jerin Valel,627.0,2373.0,2373.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Fight Night: Cowboy vs. Gaethje,2019-09-14,Vancouver,British Columbia,Canada,10435,2373.0,0.0,104.0,63.0,65.0,31.0,2.0,1.0,0.0,1.0,2:52,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0.0
7212,664,Dan Miragliotta,1752.0,3002.0,1752.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,1:15,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14424,1752.0,2.0,178.0,134.0,143.0,104.0,2.0,0.0,0.0,1.0,2:51,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
6999,646,Wayne Spinola,1752.0,1597.0,1597.0,3,F,Welterweight,M,Submission,Guillotine Choke From Bottom Guard,2,2:09,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,Charlotte,North Carolina,USA,13998,1752.0,0.0,92.0,45.0,87.0,40.0,2.0,2.0,0.0,0.0,0:46,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
6738,624,Dan Miragliotta,1752.0,2721.0,2721.0,3,F,Welterweight,M,Decision,Split,3,5:00,UFC Fight Night: Kattar vs. Allen,2022-10-29,Las Vegas,Nevada,USA,13476,1752.0,0.0,215.0,143.0,115.0,47.0,5.0,3.0,0.0,0.0,1:27,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
6550,608,Kerry Hatley,1752.0,2534.0,2534.0,3,F,Welterweight,M,Submission,D'Arce Choke On Ground,2,1:28,UFC Fight Night: Kattar vs. Emmett,2022-06-18,Austin,Texas,USA,13100,1752.0,0.0,52.0,25.0,46.0,21.0,5.0,2.0,0.0,0.0,1:30,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
6058,567,Jason Herzog,1752.0,3315.0,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Gane vs. Volkov,2021-06-26,Las Vegas,Nevada,USA,12116,1752.0,0.0,134.0,94.0,93.0,53.0,4.0,1.0,0.0,0.0,8:03,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
5769,541,Marc Goddard,1240.0,1752.0,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 255: Figueiredo vs. Perez,2020-11-21,Las Vegas,Nevada,USA,11537,1752.0,0.0,207.0,143.0,192.0,128.0,1.0,0.0,0.0,1.0,0:39,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
5608,526,Jason Herzog,1752.0,551.0,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Lewis vs. Oleinik,2020-08-08,Las Vegas,Nevada,USA,11216,1752.0,1.0,189.0,126.0,147.0,85.0,6.0,2.0,0.0,0.0,6:07,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
5407,508,Herb Dean,1752.0,980.0,980.0,3,F,Welterweight,M,Submission,Guillotine Choke In Clinch,2,3:37,UFC Fight Night: Anderson vs. Blachowicz,2020-02-15,Rio Rancho,New Mexico,USA,10814,1752.0,0.0,95.0,41.0,95.0,41.0,3.0,1.0,0.0,0.0,0:11,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
5336,502,Keith Peterson,4004.0,1752.0,1752.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,2:38,UFC Fight Night: Overeem vs. Rozenstruik,2019-12-07,Washington,DC,USA,10671,1752.0,1.0,42.0,24.0,41.0,23.0,3.0,0.0,1.0,0.0,0:42,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4945,469,Rob Hinds,1752.0,1161.0,1161.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:50,UFC Fight Night: Lewis vs. Dos Santos,2019-03-09,Wichita,Kansas,USA,9890,1752.0,0.0,54.0,35.0,48.0,31.0,1.0,1.0,0.0,0.0,1:51,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4800,458,Mark Smith,1752.0,1122.0,1752.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,1:18,The Ultimate Fighter: Heavy Hitters Finale,2018-11-30,Las Vegas,Nevada,USA,9600,1752.0,0.0,39.0,26.0,32.0,19.0,2.0,2.0,0.0,0.0,0:33,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4430,427,Eduardo Herdy,1621.0,1752.0,1621.0,3,F,Welterweight,M,Decision,Split,3,5:00,UFC Fight Night: Machida vs. Anders,2018-02-03,Belem,Para,Brazil,8859,1752.0,1.0,282.0,136.0,274.0,129.0,0.0,0.0,0.0,0.0,1:22,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4322,417,Steve Perceval,1752.0,1577.0,1577.0,3,F,Welterweight,M,Decision,Split,3,5:00,UFC Fight Night: Werdum vs. Tybura,2017-11-18,Sydney,New South Wales,Australia,8644,1752.0,0.0,236.0,93.0,234.0,91.0,1.0,0.0,0.0,0.0,0:00,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4138,401,Mario Yamasaki,1752.0,2873.0,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Chiesa vs. Lee,2017-06-25,Oklahoma City,Oklahoma,USA,8276,1752.0,0.0,186.0,76.0,174.0,64.0,0.0,0.0,0.0,0.0,0:01,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
4018,391,John McCarthy,1398.0,1752.0,1398.0,3,F,Welterweight,M,Submission,Rear Naked Choke,2,2:38,UFC Fight Night: Belfort vs. Gastelum,2017-03-11,Fortaleza,Ceara,Brazil,8035,1752.0,0.0,41.0,34.0,12.0,9.0,1.0,0.0,0.0,0.0,2:01,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
3746,367,Herb Dean,1752.0,2521.0,1752.0,3,F,Welterweight,M,KO/TKO,Punches to Head In Clinch,2,2:56,UFC 202: Diaz vs. McGregor 2,2016-08-20,Las Vegas,Nevada,USA,7492,1752.0,0.0,130.0,82.0,118.0,71.0,0.0,0.0,0.0,0.0,0:08,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
3424,340,Herb Dean,1752.0,2493.0,1752.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,0:21,UFC Fight Night: Namajunas vs. VanZant,2015-12-10,Las Vegas,Nevada,USA,6848,1752.0,1.0,76.0,43.0,70.0,37.0,0.0,0.0,0.0,0.0,0:04,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
3236,324,Marc Goddard,3661.0,1752.0,3661.0,3,F,Welterweight,M,Submission,Guillotine Choke On Ground,1,4:44,UFC 189: Mendes vs McGregor,2015-07-11,Las Vegas,Nevada,USA,6471,1752.0,0.0,48.0,24.0,40.0,16.0,2.0,0.0,0.0,0.0,0:17,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
3121,314,Keith Peterson,498.0,1752.0,1752.0,3,F,Welterweight,M,Submission,Arm Triangle On Ground,3,3:41,UFC on FOX: Machida vs Rockhold,2015-04-18,Newark,New Jersey,USA,6241,1752.0,1.0,151.0,69.0,130.0,48.0,2.0,2.0,1.0,0.0,3:46,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
3067,309,Herb Dean,2016.0,1752.0,1752.0,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,2:17,UFC 184: Rousey vs Zingano,2015-02-28,Los Angeles,California,USA,6133,1752.0,2.0,47.0,25.0,42.0,23.0,0.0,0.0,0.0,0.0,0:22,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
2988,302,Eduardo Herdy,4041.0,1752.0,1752.0,3,F,Welterweight,M,Decision,Split,3,5:00,UFC Fight Night: Machida vs Dollaway,2014-12-20,Barueri,Sao Paulo,Brazil,5975,1752.0,0.0,79.0,53.0,68.0,43.0,2.0,1.0,0.0,0.0,2:17,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
2788,283,Herb Dean,1242.0,1752.0,1752.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Lawler vs Brown,2014-07-26,San Jose,California,USA,5575,1752.0,0.0,211.0,85.0,210.0,85.0,4.0,1.0,0.0,0.0,0:33,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
2663,271,Jerry Krysz,1915.0,1752.0,1915.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Brown vs Silva,2014-05-10,Cincinnati,Ohio,USA,5325,1752.0,0.0,89.0,53.0,66.0,30.0,4.0,3.0,1.0,0.0,1:00,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
2318,240,Dan Miragliotta,3513.0,1752.0,3513.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Johnson vs Moraga,2013-07-27,Seattle,Washington,USA,4635,1752.0,0.0,184.0,126.0,93.0,38.0,0.0,0.0,0.0,1.0,0:41,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
2234,233,Mike Beltran,1752.0,1819.0,1819.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Henderson vs Melendez,2013-04-20,San Jose,California,USA,4468,1752.0,0.0,161.0,68.0,133.0,43.0,1.0,0.0,0.0,1.0,0:18,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
1941,206,Chris Adams,1752.0,888.0,1752.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:06,UFC on FX: Johnson vs McCall,2012-06-08,Sunrise,Florida,USA,3882,1752.0,2.0,46.0,30.0,42.0,26.0,0.0,0.0,0.0,0.0,0:19,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
1837,197,Bo Nesslein,1752.0,1919.0,1752.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FUEL TV: Sanchez vs Ellenberger,2012-02-15,Omaha,Nebraska,USA,3674,1752.0,0.0,186.0,98.0,170.0,83.0,0.0,0.0,0.0,0.0,0:59,Tim,Means,187.96,170.0,190.5,1984-02-20,33,15,1,1.0
7212,664,Dan Miragliotta,1752.0,3002.0,1752.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,3,1:15,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14423,3002.0,0.0,110.0,56.0,103.0,51.0,1.0,1.0,0.0,0.0,0:48,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
7012,647,Kerry Hatley,3002.0,3635.0,3635.0,3,F,Welterweight,M,KO/TKO,Kick to Head At Distance,2,4:15,UFC Fight Night: Dern vs. Hill,2023-05-20,Las Vegas,Nevada,USA,14024,3002.0,0.0,51.0,22.0,51.0,22.0,0.0,0.0,0.0,0.0,0:07,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
6773,627,Chris Tognoni,3002.0,883.0,883.0,3,F,Welterweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",3,1:03,UFC Fight Night: Nzechukwu vs. Cutelaba,2022-11-19,Las Vegas,Nevada,USA,13546,3002.0,0.0,80.0,29.0,66.0,17.0,0.0,0.0,0.0,0.0,0:20,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
6535,607,Jason Herzog,3002.0,1810.0,1810.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,2:24,UFC 275: Teixeira vs. Prochazka,2022-06-11,Kallang,Kallang,Singapore,13070,3002.0,0.0,52.0,19.0,51.0,18.0,0.0,0.0,0.0,0.0,0:00,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
6482,603,Marc Goddard,3002.0,291.0,3002.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:35,UFC 274: Oliveira vs. Gaethje,2022-05-07,Phoenix,Arizona,USA,12964,3002.0,1.0,24.0,17.0,24.0,17.0,0.0,0.0,0.0,0.0,0:02,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
6453,600,Mark Smith,3889.0,3002.0,3002.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,1,4:39,UFC Fight Night: Luque vs. Muhammad,2022-04-16,Las Vegas,Nevada,USA,12905,3002.0,1.0,56.0,32.0,56.0,32.0,0.0,0.0,0.0,0.0,0:03,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
6326,590,Mike Beltran,1257.0,3002.0,1257.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC 270: Ngannou vs. Gane,2022-01-22,Anaheim,California,USA,12651,3002.0,0.0,138.0,48.0,135.0,45.0,0.0,0.0,0.0,0.0,0:45,Andre,Fialho,182.88,170.0,187.96,1994-04-07,16,8,0,1.0
7211,664,Mark Smith,1885.0,3646.0,3646.0,3,F,Middleweight,M,DQ,Strike to back of head,1,4:15,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,Las Vegas,Nevada,USA,14422,1885.0,0.0,60.0,44.0,39.0,28.0,3.0,1.0,0.0,0.0,3:39,Jacob,Malkoun,175.26,185.0,185.42,1995-08-26,7,3,0,0.0
6710,622,Mark Smith,1803.0,1885.0,1885.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Grasso vs. Araujo,2022-10-15,Las Vegas,Nevada,USA,13419,1885.0,0.0,214.0,129.0,164.0,83.0,13.0,9.0,0.0,0.0,7:37,Jacob,Malkoun,175.26,185.0,185.42,1995-08-26,7,3,0,0.0
6531,607,Jason Herzog,4027.0,1885.0,4027.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 275: Teixeira vs. Prochazka,2022-06-11,Kallang,Kallang,Singapore,13061,1885.0,0.0,96.0,66.0,55.0,33.0,14.0,7.0,0.0,0.0,7:09,Jacob,Malkoun,175.26,185.0,185.42,1995-08-26,7,3,0,0.0
6345,592,Herb Dean,3198.0,1885.0,1885.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC 271: Adesanya vs. Whittaker 2,2022-02-12,Houston,Texas,USA,12689,1885.0,0.0,255.0,183.0,128.0,80.0,16.0,6.0,0.0,0.0,9:17,Jacob,Malkoun,175.26,185.0,185.42,1995-08-26,7,3,0,0.0
